,大当り回数,時間,スタート回数
1,--,--,736
2,19,19:10,672
3,18,16:20,13
4,17,16:17,107
5,16,16:09,44
6,15,16:04,32
7,14,16:02,42
8,13,16:00,59
9,12,15:58,28
10,11,15:55,2
11,10,15:53,12
12,9,15:50,11
13,8,15:48,147
14,7,15:28,1
15,6,15:27,41
16,5,15:24,148
17,4,14:42,415
