,大当り回数,時間,スタート回数
1,--,--,650
2,19,19:24,28
3,18,19:22,8
4,17,19:20,7
5,16,19:19,37
6,15,19:17,11
7,14,19:15,64
8,13,19:10,6
9,12,19:07,751
10,11,15:48,3
11,10,15:47,26
12,9,15:45,67
13,8,15:43,2
14,7,15:41,3
15,6,15:39,10
16,5,15:33,8
17,4,15:26,14
