,大当り回数,時間,スタート回数
1,--,--,406
2,17,20:08,467
3,16,17:16,419
4,15,15:26,381
5,14,13:57,4
6,13,13:56,79
7,12,13:53,207
8,11,13:03,41
9,10,13:01,2
10,9,12:59,35
11,8,12:57,17
12,7,12:54,8
13,6,12:51,94
14,5,12:29,35
15,4,12:22,319
16,3,11:07,49
17,2,11:03,31
