,大当り回数,時間,スタート回数
1,--,--,546
2,15,19:14,189
3,14,17:20,14
4,13,17:15,81
5,12,17:13,11
6,11,17:11,57
7,10,17:09,25
8,9,17:05,26
9,8,17:01,189
10,7,16:17,14
11,6,16:10,159
12,5,14:36,13
13,4,14:33,102
14,3,14:26,16
15,2,14:19,373
16,1,12:46,455
