,大当り回数,時間,スタート回数
1,--,--,4
2,31,22:46,19
3,30,22:44,65
4,29,22:42,47
5,28,22:39,11
6,27,22:37,86
7,26,22:31,38
8,25,22:27,1321
9,24,15:41,43
10,23,15:39,17
11,22,15:37,28
12,21,15:33,24
13,20,15:31,286
14,19,13:56,9
15,18,13:55,8
16,17,13:53,17
17,16,13:52,19
