,大当り回数,時間,スタート回数
1,--,--,315
2,8,21:10,491
3,7,19:08,33
4,6,19:03,849
5,5,14:53,12
6,4,14:50,7
7,3,14:47,737
8,2,11:30,2
9,1,11:28,227
