,大当り回数,時間,スタート回数
1,--,--,320
2,14,21:06,5
3,13,21:03,132
4,12,20:59,145
5,11,20:18,725
6,10,17:01,671
7,9,13:49,4
8,8,13:47,15
9,7,13:44,12
10,6,13:40,324
11,5,12:03,11
12,4,11:56,67
13,3,11:53,117
14,2,11:46,6
15,1,11:43,329
