,大当り回数,時間,スタート回数
1,--,--,136
2,11,20:24,48
3,10,20:21,23
4,9,20:15,13
5,8,20:11,312
6,7,19:00,27
7,6,18:53,781
8,5,15:32,22
9,4,15:29,27
10,3,15:26,431
11,2,13:03,290
12,1,11:44,328
