,大当り回数,時間,スタート回数
1,--,--,226
2,11,20:26,22
3,10,20:24,16
4,9,20:22,5
5,8,20:21,36
6,7,20:19,10
7,6,20:16,44
8,5,20:11,45
9,4,20:08,77
10,3,19:43,70
11,2,19:40,337
12,1,18:09,1392
