,大当り回数,時間,スタート回数
1,--,--,144
2,39,21:23,68
3,38,21:21,52
4,37,21:18,2
5,36,21:17,78
6,35,21:13,17
7,34,21:11,9
8,33,21:10,78
9,32,21:07,21
10,31,21:05,22
11,30,21:03,1
12,29,21:02,34
13,28,20:59,35
14,27,20:57,43
15,26,20:54,33
16,25,20:52,39
17,24,20:48,67
