,大当り回数,時間,スタート回数
1,--,--,52
2,17,22:09,37
3,16,21:58,53
4,15,21:42,220
5,14,20:34,692
6,13,16:58,19
7,12,16:55,73
8,11,16:52,292
9,10,15:17,173
10,9,14:50,40
11,8,14:49,4
12,7,14:46,55
13,6,14:44,32
14,5,14:42,44
15,4,14:37,27
16,3,14:35,176
17,2,13:44,4
