,大当り回数,時間,スタート回数
1,--,--,44
2,29,22:09,324
3,28,20:40,208
4,27,19:35,314
5,26,18:18,142
6,25,17:42,1
7,24,17:40,59
8,23,17:36,20
9,22,17:33,317
10,21,16:18,19
11,20,16:16,165
12,19,16:12,22
13,18,16:08,25
14,17,16:04,87
15,16,14:42,48
16,15,14:38,77
17,14,14:31,137
