,大当り回数,時間,スタート回数
1,--,--,341
2,10,18:52,226
3,9,17:54,7
4,8,17:52,163
5,7,16:56,240
6,6,15:50,59
7,5,15:43,50
8,4,15:19,527
9,3,12:12,147
10,2,11:27,40
11,1,11:22,307
