,大当り回数,時間,スタート回数
1,--,--,356
2,30,20:39,308
3,29,19:10,1
4,28,19:08,3
5,27,19:05,2
6,26,19:02,3
7,25,19:00,24
8,24,18:49,299
9,23,17:15,1
10,22,17:13,1
