,大当り回数,時間,スタート回数
1,--,--,3
2,38,22:28,5
3,37,22:26,582
4,36,19:02,329
5,35,17:19,2
6,34,17:17,1
7,33,17:15,1
8,32,17:13,1
9,31,17:11,1
10,30,17:10,3
