,大当り回数,時間,スタート回数
1,--,--,181
2,29,20:56,2
3,28,20:53,3
4,27,20:50,1
5,26,20:49,1
6,25,20:47,1
7,24,20:45,1
8,23,20:44,1
9,22,20:42,1
10,21,20:41,1
