,大当り回数,時間,スタート回数
1,--,--,691
2,49,19:16,4
3,48,19:14,18
4,47,19:03,1
5,46,19:01,1
6,45,19:00,5
7,44,18:58,14
8,43,18:45,1
9,42,18:43,1
10,41,18:42,4
