,大当り回数,時間,スタート回数
1,--,--,154
2,15,21:11,2
3,14,21:08,1
4,13,21:06,2
5,12,21:04,51
6,11,20:26,2
7,10,20:23,2
8,9,20:20,1
9,8,20:18,1
10,7,20:16,886
