,大当り回数,時間,スタート回数
1,--,--,314
2,22,20:49,257
3,21,19:44,345
4,20,18:24,279
5,19,16:55,1
6,18,16:53,1
7,17,16:52,1
8,16,16:50,1
9,15,16:48,1
10,14,16:46,1
