,大当り回数,時間,スタート回数
1,--,--,28
2,16,21:05,1
3,15,21:04,1
4,14,21:03,40
5,13,20:48,257
6,12,19:16,195
7,11,18:14,548
8,10,15:37,1
9,9,15:35,1
10,8,15:34,249
11,7,14:28,347
12,6,13:00,5
13,5,12:59,360
14,4,11:00,1
15,3,10:58,1
16,2,10:56,3
17,1,10:55,142
