,大当り回数,時間,スタート回数
1,--,--,0
2,23,21:51,1
3,22,21:49,1
4,21,21:47,2
5,20,21:46,3
6,19,21:44,809
7,18,17:03,297
8,17,15:42,124
9,16,14:56,1
10,15,14:54,1
11,14,14:52,2
12,13,14:49,1
13,12,14:47,1
14,11,14:45,1
15,10,14:42,1
16,9,14:40,1
17,8,14:39,569
18,7,12:04,161
19,6,11:19,188
20,5,10:24,1
21,4,10:22,1
22,3,10:20,1
23,2,10:18,4
24,1,10:17,61
