,大当り回数,時間,スタート回数
1,--,--,473
2,35,20:39,213
3,34,18:56,1
4,33,18:54,1
5,32,18:53,1
6,31,18:51,1
7,30,18:49,1
8,29,18:47,1
9,28,18:45,5
10,27,18:44,130
11,26,17:54,2
12,25,17:51,1
13,24,17:49,1
14,23,17:47,1
15,22,17:45,1
16,21,17:43,1
17,20,17:41,2
18,19,17:38,1
19,18,17:36,1
20,17,17:34,1
21,16,17:32,1
22,15,17:30,1
23,14,17:28,1
24,13,17:26,1
