,大当り回数,時間,スタート回数
1,--,--,265
2,23,19:32,1
3,22,19:30,1
4,21,19:28,3
5,20,19:27,10
6,19,19:18,1
7,18,19:16,4
8,17,19:15,92
9,16,18:47,5
10,15,18:46,68
11,14,18:30,48
12,13,18:17,3
13,12,18:15,81
14,11,17:48,1
15,10,17:46,1
16,9,17:44,1
17,8,17:42,1
18,7,17:40,2
19,6,17:39,149
20,5,16:51,872
21,4,12:58,1
22,3,12:56,1
23,2,12:54,4
24,1,12:53,646
