,大当り回数,時間,スタート回数
1,--,--,297
2,20,18:03,611
3,19,15:12,1
4,18,15:10,1
5,17,15:09,1
6,16,15:07,1
7,15,15:05,3
8,14,15:04,35
9,13,14:48,3
10,12,14:47,103
11,11,14:18,1
12,10,14:16,1
13,9,14:14,3
14,8,14:13,48
15,7,13:53,1
16,6,13:51,1
17,5,13:49,1
18,4,13:47,1
19,3,13:45,1
20,2,13:44,421
21,1,11:51,496
