,大当り回数,時間,スタート回数
1,--,--,108
2,24,21:00,1
3,23,20:58,1
4,22,20:56,1
5,21,20:54,1
6,20,20:52,1
7,19,20:50,1
8,18,20:47,1
9,17,20:45,2
10,16,20:42,1
11,15,20:40,1
12,14,20:38,5
13,13,20:37,428
14,12,18:39,291
15,11,17:15,137
16,10,16:34,587
17,9,13:25,1
18,8,13:23,1
19,7,13:21,1
20,6,13:19,1
21,5,13:17,1
22,4,13:14,4
23,3,13:13,431
24,2,11:29,285
