,大当り回数,時間,スタート回数
1,--,--,262
2,12,14:45,2
3,11,14:45,4
4,10,14:43,177
5,9,13:25,80
6,8,12:53,4
7,7,12:51,2
8,6,12:51,3
9,5,12:50,3
10,4,12:50,4
11,3,12:48,4
12,2,12:46,3
13,1,12:44,55
