,大当り回数,時間,スタート回数
1,--,--,160
2,25,21:15,1
3,24,21:13,1
4,23,21:11,1
5,22,21:09,1
6,21,21:07,1
7,20,21:05,1
8,19,21:03,5
9,18,21:01,297
10,17,19:31,404
11,16,17:42,926
12,15,13:21,60
13,14,12:40,1
14,13,12:38,1
15,12,12:37,1
16,11,12:35,1
17,10,12:33,1
18,9,12:31,1
19,8,12:29,1
20,7,12:27,1
21,6,12:25,1
22,5,12:23,1
23,4,12:22,1
24,3,12:20,1
