,大当り回数,時間,スタート回数
1,--,--,76
2,17,20:11,1
3,16,20:11,2
4,15,20:10,1
5,14,20:10,1
6,13,20:09,1
7,12,20:09,3
8,11,20:08,3
9,10,20:07,68
10,9,19:44,895
11,8,13:38,1
12,7,13:38,2
13,6,13:37,4
14,5,13:35,3
15,4,13:35,1
16,3,13:34,1
17,2,13:34,3
18,1,13:32,336
