,大当り回数,時間,スタート回数
1,--,--,0
2,20,19:59,1
3,19,19:57,1
4,18,19:55,2
5,17,19:53,1
6,16,19:50,1
7,15,19:48,1
8,14,19:46,1
9,13,19:44,1
10,12,19:41,1
11,11,19:39,1
12,10,19:36,1
13,9,19:34,1
14,8,19:32,1
15,7,19:30,1
16,6,19:28,1
17,5,19:26,4
18,4,19:25,495
19,3,17:09,165
20,2,14:22,1
21,1,14:19,946
