,大当り回数,時間,スタート回数
1,--,--,57
2,38,22:09,1
3,37,22:07,2
4,36,22:04,1
5,35,22:02,1
6,34,22:00,2
7,33,21:57,1
8,32,21:55,1
9,31,21:53,2
10,30,21:52,680
11,29,18:47,183
12,28,17:53,40
13,27,17:33,98
14,26,17:08,2
15,25,17:07,374
16,24,15:34,233
17,23,14:33,1
18,22,14:31,1
19,21,14:29,1
20,20,14:27,2
21,19,14:26,11
22,18,14:21,19
23,17,14:11,611
24,16,11:28,1
