,大当り回数,時間,スタート回数
1,--,--,313
2,22,19:20,4
3,21,19:19,296
4,20,17:27,18
5,19,17:11,1
6,18,17:09,1
7,17,17:07,1
8,16,17:05,1
9,15,17:03,1
10,14,17:01,1
11,13,16:59,1
12,12,16:57,1
13,11,16:55,1
14,10,16:53,1
15,9,16:51,1
16,8,16:49,1
17,7,16:47,1
18,6,16:45,1
19,5,16:44,658
20,4,13:26,1
21,3,13:24,1
22,2,13:22,4
23,1,13:21,558
