,大当り回数,時間,スタート回数
1,--,--,60
2,24,21:43,133
3,23,19:38,1
4,22,19:38,1
5,21,19:37,3
6,20,19:36,1
7,19,19:36,1
8,18,19:36,1
9,17,19:35,1
10,16,19:35,1
11,15,19:34,2
12,14,19:34,4
13,13,19:32,2
14,12,19:31,1
15,11,19:31,5
16,10,19:29,54
17,9,19:09,1
18,8,19:09,1
19,7,19:08,1
20,6,19:08,1
21,5,19:07,3
22,4,19:06,1
23,3,19:06,1
24,2,19:05,3
