,大当り回数,時間,スタート回数
1,--,--,12
2,11,21:29,212
3,10,19:15,200
4,9,18:31,182
5,8,17:17,1
6,7,17:15,4
7,6,17:14,396
8,5,15:18,1
9,4,15:16,530
10,3,10:50,1
11,2,10:48,4
12,1,10:47,158
