,大当り回数,時間,スタート回数
1,--,--,152
2,21,20:28,1
3,20,20:26,4
4,19,20:25,491
5,18,18:02,330
6,17,16:21,1
7,16,16:19,1
8,15,16:17,1
9,14,16:15,4
10,13,16:14,245
11,12,15:04,72
12,11,14:38,75
13,10,13:46,1
14,9,13:44,1
15,8,13:42,1
16,7,13:40,1
17,6,13:38,1
18,5,13:37,1
19,4,13:35,2
20,3,13:34,219
21,2,12:35,328
22,1,10:59,224
