,大当り回数,時間,スタート回数
1,--,--,201
2,35,21:08,1
3,34,21:06,2
4,33,21:03,2
5,32,21:00,3
6,31,20:57,2
7,30,20:54,1
8,29,20:52,5
9,28,20:46,2
10,27,20:44,1
