,大当り回数,時間,スタート回数
1,--,--,816
2,19,18:22,1
3,18,18:20,2
4,17,18:17,1
5,16,18:15,1
6,15,18:13,1
7,14,18:11,75
8,13,17:46,34
9,12,17:34,251
10,11,16:31,680
