,大当り回数,時間,スタート回数
1,--,--,12
2,29,21:55,150
3,28,21:23,67
4,27,21:03,1
5,26,21:01,1
6,25,20:59,5
7,24,20:57,530
8,23,18:50,161
9,22,18:18,268
10,21,17:04,1
