,大当り回数,時間,スタート回数
1,--,--,626
2,25,20:00,383
3,24,18:15,3
4,23,18:12,1
5,22,18:10,1
6,21,18:08,2
7,20,18:06,5
8,19,18:04,297
9,18,16:44,2
10,17,16:41,2
