,大当り回数,時間,スタート回数
1,--,--,19
2,11,20:57,1
3,10,20:55,1
4,9,20:54,952
5,8,16:31,1
6,7,16:29,2
7,6,16:27,1
8,5,16:25,2
9,4,16:24,674
10,3,13:00,20
11,2,12:51,132
12,1,12:00,438
