,大当り回数,時間,スタート回数
1,--,--,0
2,29,21:55,1
3,28,21:54,1
4,27,21:53,189
5,26,20:53,1
6,25,20:51,1
7,24,20:49,1
8,23,20:48,419
9,22,18:59,3
10,21,18:58,333
11,20,17:24,2
12,19,17:21,1
13,18,17:19,2
14,17,17:16,1
15,16,17:13,1
16,15,17:11,1
17,14,17:09,1
18,13,17:06,1
19,12,17:03,1
20,11,17:01,1
21,10,16:59,5
22,9,16:57,15
23,8,16:35,1
24,7,16:33,1
