,大当り回数,時間,スタート回数
1,--,--,166
2,11,19:25,348
3,10,17:07,1
4,9,17:05,1
5,8,17:03,5
6,7,17:02,44
7,6,16:35,1
8,5,16:32,1
9,4,16:29,4
10,3,16:23,748
11,2,12:30,2
12,1,12:29,522
