,大当り回数,時間,スタート回数
1,--,--,33
2,18,20:14,3
3,17,20:13,1
4,16,20:12,1
5,15,20:12,2
6,14,20:11,2
7,13,20:10,4
8,12,20:09,3
9,11,20:08,2
10,10,20:08,1
11,9,20:07,4
12,8,20:06,1
13,7,20:06,1
14,6,20:05,2
15,5,20:04,772
16,4,14:40,1
17,3,14:39,1
18,2,14:39,5
19,1,14:37,97
