,大当り回数,時間,スタート回数
1,--,--,26
2,27,21:14,1
3,26,21:13,828
4,25,17:13,1
5,24,17:11,1
6,23,17:09,1
7,22,17:07,1
8,21,17:05,5
9,20,17:04,15
10,19,16:58,56
11,18,16:36,1
12,17,16:34,4
13,16,16:33,258
14,15,15:12,1
15,14,15:10,4
16,13,15:09,245
17,12,13:39,1
18,11,13:37,1
19,10,13:35,1
20,9,13:34,1
21,8,13:32,1
22,7,13:30,1
23,6,13:28,1
24,5,13:26,1
