,大当り回数,時間,スタート回数
1,--,--,41
2,23,20:40,1
3,22,20:38,1
4,21,20:36,5
5,20,20:35,164
6,19,19:22,1
7,18,19:20,1
8,17,19:19,136
9,16,18:29,1
10,15,18:27,1
11,14,18:25,1
12,13,18:23,1
13,12,18:21,1
14,11,18:20,2
15,10,18:18,537
16,9,15:14,1
17,8,15:12,1
18,7,15:10,1
19,6,15:08,1
20,5,15:06,3
21,4,15:05,78
22,3,14:30,1
23,2,14:28,1
24,1,14:26,900
