,大当り回数,時間,スタート回数
1,--,--,50
2,13,21:12,848
3,12,17:08,1
4,11,17:06,4
5,10,17:05,83
6,9,16:43,191
7,8,15:59,211
8,7,14:53,1
9,6,14:52,1
10,5,14:50,104
11,4,13:59,1
12,3,13:56,2
13,2,13:55,567
14,1,11:25,42
