,大当り回数,時間,スタート回数
1,--,--,230
2,8,20:43,46
3,7,20:12,668
4,6,16:49,486
5,5,14:32,308
6,4,13:01,2
7,3,12:59,1
8,2,12:57,4
9,1,12:56,211
