,大当り回数,時間,スタート回数
1,--,--,246
2,13,20:22,379
3,12,18:02,1
4,11,17:59,4
5,10,17:58,317
6,9,16:27,1
7,8,16:25,1
8,7,16:23,3
9,6,16:22,249
10,5,14:36,2
11,4,14:34,416
12,3,12:19,1
13,2,12:16,2
14,1,12:15,487
