,大当り回数,時間,スタート回数
1,--,--,343
2,12,20:17,20
3,11,20:01,3
4,10,20:00,307
5,9,18:08,120
6,8,17:26,672
7,7,14:25,353
8,6,12:56,97
9,5,12:17,5
10,4,12:16,49
11,3,11:50,1
12,2,11:48,2
13,1,11:42,213
