,大当り回数,時間,スタート回数
1,--,--,469
2,25,17:35,151
3,24,16:58,655
4,23,14:09,39
5,22,14:07,16
6,21,14:06,1
7,20,14:04,17
8,19,14:03,27
9,18,14:01,10
10,17,13:59,153
11,16,13:51,7
12,15,13:49,61
13,14,13:45,26
14,13,13:41,52
15,12,13:21,79
16,11,13:14,33
17,10,12:58,27
18,9,12:57,11
19,8,12:55,4
20,7,12:54,55
21,6,12:51,50
22,5,12:49,23
23,4,12:47,16
24,3,12:43,8
