,大当り回数,時間,スタート回数
1,--,--,777
2,25,19:05,44
3,24,19:04,8
4,23,19:02,25
5,22,18:58,5
6,21,18:55,435
7,20,16:29,7
8,19,16:27,77
9,18,16:06,401
10,17,13:11,22
11,16,13:10,164
12,15,13:06,20
13,14,13:04,3
14,13,13:03,28
15,12,13:01,18
16,11,12:59,68
17,10,12:57,10
18,9,12:55,44
19,8,12:51,53
20,7,12:46,334
21,6,11:02,10
22,5,11:01,6
23,4,10:59,86
24,3,10:56,41
