,大当り回数,時間,スタート回数
1,--,--,197
2,8,20:22,14
3,7,20:20,111
4,6,19:35,14
5,5,19:33,12
6,4,19:31,28
7,3,19:28,93
8,2,19:25,487
9,1,15:17,1032
