,大当り回数,時間,スタート回数
1,--,--,538
2,13,19:52,1052
3,12,16:09,80
4,11,16:06,9
5,10,16:04,59
6,9,15:59,236
7,8,12:30,59
8,7,12:25,191
9,6,12:19,6
10,5,12:17,43
11,4,12:15,54
12,3,12:12,18
13,2,12:09,75
14,1,12:06,128
