,大当り回数,時間,スタート回数
1,--,--,81
2,11,22:13,6
3,10,22:10,82
4,9,22:04,327
5,8,20:07,687
6,7,16:25,47
7,6,16:21,77
8,5,15:48,617
9,4,12:57,34
10,3,12:53,103
11,2,12:50,162
12,1,12:01,234
