,大当り回数,時間,スタート回数
1,--,--,69
2,44,22:12,36
3,43,22:10,41
4,42,22:08,8
5,41,22:07,2
6,40,22:06,8
7,39,22:04,13
8,38,22:02,29
9,37,22:01,47
10,36,21:58,10
11,35,21:57,44
12,34,21:55,4
13,33,21:54,33
14,32,21:52,46
15,31,21:50,24
16,30,21:48,1
17,29,21:47,17
