,大当り回数,時間,スタート回数
1,--,--,103
2,20,21:45,89
3,19,21:39,99
4,18,21:36,85
5,17,20:58,84
6,16,20:25,92
7,15,20:14,1
8,14,20:13,115
9,13,20:09,31
10,12,20:06,17
11,11,20:03,577
12,10,16:52,10
13,9,16:49,7
14,8,16:46,46
15,7,16:39,62
16,6,16:34,41
17,5,16:22,3
