,大当り回数,時間,スタート回数
1,--,--,126
2,15,20:44,27
3,14,20:39,30
4,13,20:34,5
5,12,20:27,74
6,11,20:22,29
7,10,20:18,20
8,9,20:11,43
9,8,20:03,850
10,7,15:03,12
11,6,15:01,656
12,5,12:18,32
13,4,12:16,13
14,3,12:14,2
15,2,12:12,141
16,1,12:08,456
