,大当り回数,時間,スタート回数
1,--,--,571
2,8,19:24,522
3,7,17:02,43
4,6,16:50,88
5,5,16:30,96
6,4,16:23,18
7,3,16:16,333
8,2,14:15,9
9,1,14:13,607
