,大当り回数,時間,スタート回数
1,--,--,46
2,11,21:47,33
3,10,21:46,9
4,9,21:44,70
5,8,21:42,32
6,7,21:40,13
7,6,21:38,59
8,5,21:33,18
9,4,21:31,1837
10,3,12:24,24
11,2,12:20,36
12,1,12:15,551
