,大当り回数,時間,スタート回数
1,--,--,824
2,10,18:13,200
3,9,17:04,539
4,8,13:37,407
5,7,10:49,74
6,6,10:47,4
7,5,10:45,53
8,4,10:43,34
9,3,10:41,40
10,2,10:37,12
11,1,10:33,74
