,大当り回数,時間,スタート回数
1,--,--,31
2,23,13:48,117
3,22,12:57,3
4,21,12:55,46
5,20,12:51,63
6,19,12:45,79
7,18,12:14,13
8,17,12:11,31
9,16,12:04,90
10,15,11:14,94
11,14,11:12,32
12,13,11:09,22
13,12,11:08,30
14,11,11:06,19
15,10,11:04,16
16,9,11:03,8
17,8,11:02,16
