,大当り回数,時間,スタート回数
1,--,--,12
2,12,21:13,239
3,11,20:08,612
4,10,17:08,25
5,9,17:05,50
6,8,17:00,460
7,7,14:10,79
8,6,13:51,26
9,5,13:45,251
10,4,13:20,12
11,3,13:18,7
12,2,13:15,56
13,1,13:12,300
