,大当り回数,時間,スタート回数
1,--,--,328
2,23,19:31,369
3,22,17:56,452
4,21,15:51,90
5,20,15:36,3
6,19,15:34,31
7,18,15:31,12
8,17,15:24,5
9,16,15:19,11
10,15,15:16,17
11,14,15:13,49
12,13,14:59,31
13,12,14:44,23
14,11,14:43,14
15,10,14:40,38
16,9,14:36,22
17,8,14:33,255
