,大当り回数,時間,スタート回数
1,--,--,36
2,47,21:58,18
3,46,21:54,2
4,45,21:52,890
5,44,17:38,259
6,43,16:24,112
7,42,15:50,32
8,41,15:37,22
9,40,15:35,127
10,39,15:00,30
11,38,14:59,62
12,37,14:56,52
13,36,14:55,53
14,35,14:52,14
15,34,14:51,6
16,33,14:49,27
17,32,14:45,13
