,大当り回数,時間,スタート回数
1,--,--,119
2,8,20:39,915
3,7,16:03,9
4,6,16:01,27
5,5,15:58,5
6,4,15:55,99
7,3,14:46,4
8,2,14:41,260
9,1,13:01,159
